date,away_team,home_team,p_home_win,p_away_win,is_fallback
2025-03-22,GSW,ATL,0.4819,0.5181,False
2025-03-22,CHI,LAL,0.6247,0.3753,False
2025-03-22,WAS,NYK,0.6619,0.3381,False
2025-03-22,BKN,IND,0.5806,0.4194,False
2025-03-22,MIL,SAC,0.6676,0.3324,False
2025-03-23,NOP,DET,0.7727,0.2273,False
2025-03-23,DEN,HOU,0.6233,0.3767,False
2025-03-23,PHI,ATL,0.7098,0.2902,False
2025-03-23,CLE,UTA,0.6097,0.3903,False
2025-03-23,OKC,LAC,0.5643,0.4357,False
2025-03-23,SAS,TOR,0.4625,0.5375,False
2025-03-23,BOS,POR,0.6172,0.3828,False
2025-03-23,CHA,MIA,0.5426,0.4574,False
2025-03-24,PHI,NOP,0.5849,0.4151,False
2025-03-24,CHI,DEN,0.4748,0.5252,False
2025-03-24,DAL,BKN,0.5561,0.4439,False
2025-03-24,BOS,SAC,0.4786,0.5214,False
2025-03-24,TOR,WAS,0.6049,0.3951,False
2025-03-24,LAL,ORL,0.5991,0.4009,False
2025-03-24,MIN,IND,0.6133,0.3867,False
2025-03-24,MIL,PHX,0.639,0.361,False
2025-03-25,GSW,MIA,0.5256,0.4744,False
2025-03-25,SAS,DET,0.5059,0.4941,False
2025-03-25,MEM,UTA,0.6173,0.3827,False
2025-03-25,OKC,SAC,0.36,0.64,False
2025-03-25,DAL,NYK,0.481,0.519,False
2025-03-25,ATL,HOU,0.4987,0.5013,False
2025-03-25,ORL,CHA,0.505,0.495,False
2025-03-25,CLE,POR,0.6837,0.3163,False
2025-03-26,MIL,DEN,0.4485,0.5515,False
2025-03-26,LAC,NYK,0.4858,0.5142,False
2025-03-26,LAL,IND,0.7363,0.2637,False
2025-03-26,WAS,PHI,0.6027,0.3973,False
2025-03-26,BOS,PHX,0.5298,0.4702,False
2025-03-26,TOR,BKN,0.6284,0.3716,False
2025-03-27,LAL,CHI,0.7557,0.2443,False
2025-03-27,IND,WAS,0.4514,0.5486,False
2025-03-27,HOU,UTA,0.4484,0.5516,False
2025-03-27,DAL,ORL,0.5728,0.4272,False
2025-03-27,POR,SAC,0.4954,0.5046,False
2025-03-27,ATL,MIA,0.5435,0.4565,False
2025-03-27,SAS,CLE,0.5069,0.4931,False
2025-03-27,MEM,OKC,0.7438,0.2562,False
2025-03-28,NYK,MIL,0.497,0.503,False
2025-03-28,CLE,DET,0.4683,0.5317,False
2025-03-28,LAC,BKN,0.4573,0.5427,False
2025-03-28,CHA,TOR,0.6286,0.3714,False
2025-03-28,UTA,DEN,0.7134,0.2866,False
2025-03-28,GSW,NOP,0.4607,0.5393,False
2025-03-28,PHX,MIN,0.6253,0.3747,False
2025-03-29,DAL,CHI,0.6635,0.3365,False
2025-03-29,SAC,ORL,0.6981,0.3019,False
2025-03-29,BOS,SAS,0.5077,0.4923,False
2025-03-29,LAL,MEM,0.638,0.362,False
2025-03-29,BKN,WAS,0.6746,0.3254,False
2025-03-29,MIA,PHI,0.3988,0.6012,False
2025-03-29,IND,OKC,0.5751,0.4249,False
2025-03-30,HOU,PHX,0.4936,0.5064,False
2025-03-30,DET,MIN,0.5484,0.4516,False
2025-03-30,TOR,PHI,0.4244,0.5756,False
2025-03-30,GSW,SAS,0.5631,0.4369,False
2025-03-30,ATL,MIL,0.5172,0.4828,False
2025-03-30,LAC,CLE,0.5948,0.4052,False
2025-03-30,POR,NYK,0.633,0.367,False
2025-03-30,CHA,NOP,0.6509,0.3491,False
2025-03-31,BKN,DAL,0.7094,0.2906,False
2025-03-31,SAC,IND,0.679,0.321,False
2025-03-31,BOS,MEM,0.4976,0.5024,False
2025-03-31,HOU,LAL,0.5224,0.4776,False
2025-03-31,LAC,ORL,0.453,0.547,False
2025-03-31,CHI,OKC,0.6281,0.3719,False
2025-03-31,MIA,WAS,0.3628,0.6372,False
2025-03-31,UTA,CHA,0.6425,0.3575,False
2025-04-01,ORL,SAS,0.4777,0.5223,False
2025-04-01,PHI,NYK,0.6271,0.3729,False
2025-04-01,MIN,DEN,0.5756,0.4244,False
2025-04-01,PHX,MIL,0.6364,0.3636,False
2025-04-01,TOR,CHI,0.4695,0.5305,False
2025-04-01,POR,ATL,0.6072,0.3928,False
2025-04-01,GSW,MEM,0.5239,0.4761,False
2025-04-02,NOP,LAC,0.6414,0.3586,False
2025-04-02,ATL,DAL,0.5659,0.4341,False
2025-04-02,CHA,IND,0.6877,0.3123,False
2025-04-02,MIA,BOS,0.5863,0.4137,False
2025-04-02,DET,OKC,0.585,0.415,False
2025-04-02,SAS,DEN,0.785,0.215,False
2025-04-02,NYK,CLE,0.494,0.506,False
2025-04-02,UTA,HOU,0.7765,0.2235,False
2025-04-02,SAC,WAS,0.4514,0.5486,False
2025-04-03,POR,TOR,0.7168,0.2832,False
2025-04-03,GSW,LAL,0.4404,0.5596,False
2025-04-03,MEM,MIA,0.7242,0.2758,False
2025-04-03,MIN,BKN,0.4098,0.5902,False
2025-04-03,MIL,PHI,0.5441,0.4559,False
2025-04-03,ORL,WAS,0.4416,0.5584,False
2025-04-04,CLE,SAS,0.4536,0.5464,False
2025-04-04,DAL,LAC,0.5928,0.4072,False
2025-04-04,OKC,HOU,0.5409,0.4591,False
2025-04-04,DEN,GSW,0.6164,0.3836,False
2025-04-04,SAC,CHA,0.6456,0.3544,False
2025-04-04,UTA,IND,0.6244,0.3756,False
2025-04-04,POR,CHI,0.5094,0.4906,False
2025-04-04,PHX,BOS,0.7483,0.2517,False
2025-04-04,DET,TOR,0.5814,0.4186,False
2025-04-04,NOP,LAL,0.6387,0.3613,False
2025-04-05,NYK,ATL,0.5157,0.4843,False
2025-04-05,MIL,MIA,0.7019,0.2981,False
2025-04-05,MIN,PHI,0.4489,0.5511,False
2025-04-05,DAL,LAC,0.6328,0.3672,False
2025-04-05,MEM,DET,0.5454,0.4546,False
2025-04-06,WAS,BOS,0.6076,0.3924,False
2025-04-06,LAL,OKC,0.6871,0.3129,False
2025-04-06,SAS,POR,0.6397,0.3603,False
2025-04-06,UTA,ATL,0.6366,0.3634,False
2025-04-06,IND,DEN,0.52,0.48,False
2025-04-06,PHX,NYK,0.6709,0.3291,False
2025-04-06,MIL,NOP,0.4752,0.5248,False
2025-04-06,TOR,BKN,0.6498,0.3502,False
2025-04-06,HOU,GSW,0.5414,0.4586,False
2025-04-06,SAC,CLE,0.6486,0.3514,False
2025-04-06,CHI,CHA,0.5661,0.4339,False
2025-04-07,PHI,MIA,0.6864,0.3136,False
2025-04-07,SAC,DET,0.5142,0.4858,False
2025-04-08,WAS,IND,0.6797,0.3203,False
2025-04-08,MEM,CHA,0.4881,0.5119,False
2025-04-08,LAL,OKC,0.5511,0.4489,False
2025-04-08,BOS,NYK,0.5655,0.4345,False
2025-04-08,MIN,MIL,0.5671,0.4329,False
2025-04-08,SAS,LAC,0.6507,0.3493,False
2025-04-08,CHI,CLE,0.5565,0.4435,False
2025-04-08,NOP,BKN,0.6277,0.3723,False
2025-04-08,GSW,PHX,0.4437,0.5563,False
2025-04-08,ATL,ORL,0.6102,0.3898,False
2025-04-09,POR,UTA,0.3957,0.6043,False
2025-04-09,CHA,TOR,0.6109,0.3891,False
2025-04-09,BOS,ORL,0.4921,0.5079,False
2025-04-09,HOU,LAC,0.5668,0.4332,False
2025-04-09,PHI,WAS,0.496,0.504,False
2025-04-09,SAS,GSW,0.6122,0.3878,False
2025-04-09,LAL,DAL,0.413,0.587,False
2025-04-09,MIA,CHI,0.6359,0.3641,False
2025-04-09,DEN,SAC,0.6905,0.3095,False
2025-04-09,OKC,PHX,0.5869,0.4131,False
2025-04-10,CLE,IND,0.6663,0.3337,False
2025-04-10,NOP,MIL,0.6438,0.3562,False
2025-04-10,NYK,DET,0.509,0.491,False
2025-04-10,ATL,BKN,0.514,0.486,False
2025-04-10,MIN,MEM,0.5443,0.4557,False
2025-04-11,OKC,UTA,0.4964,0.5036,False
2025-04-11,HOU,LAL,0.5304,0.4696,False
2025-04-11,BKN,MIN,0.5823,0.4177,False
2025-04-11,MIL,DET,0.4973,0.5027,False
2025-04-11,SAS,PHX,0.4781,0.5219,False
2025-04-11,CHA,BOS,0.7332,0.2668,False
2025-04-11,ORL,IND,0.5593,0.4407,False
2025-04-11,ATL,PHI,0.5033,0.4967,False
2025-04-11,LAC,SAC,0.5195,0.4805,False
2025-04-11,MEM,DEN,0.4453,0.5547,False
2025-04-11,TOR,DAL,0.4331,0.5669,False
2025-04-11,WAS,CHI,0.6494,0.3506,False
2025-04-11,MIA,NOP,0.5287,0.4713,False
2025-04-11,GSW,POR,0.5201,0.4799,False
2025-04-11,CLE,NYK,0.5618,0.4382,False
2025-04-13,UTA,MIN,0.5956,0.4044,False
2025-04-13,TOR,SAS,0.4627,0.5373,False
2025-04-13,OKC,NOP,0.4167,0.5833,False
2025-04-13,PHX,SAC,0.6977,0.3023,False
2025-04-13,CHI,PHI,0.6181,0.3819,False
2025-04-13,NYK,BKN,0.5477,0.4523,False
2025-04-13,LAC,GSW,0.6052,0.3948,False
2025-04-13,DET,MIL,0.6424,0.3576,False
2025-04-13,WAS,MIA,0.643,0.357,False
2025-04-13,IND,CLE,0.6074,0.3926,False
2025-04-13,ORL,ATL,0.5359,0.4641,False
2025-04-13,DAL,MEM,0.6905,0.3095,False
2025-04-13,DEN,HOU,0.5381,0.4619,False
2025-04-13,LAL,POR,0.574,0.426,False
2025-04-13,CHA,BOS,0.6643,0.3357,False
